	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
3	198.97.190.53	North-Central-section_1	0.0	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
17	198.97.190.53	North-Central-section_1	0.1	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
0	198.97.190.53	North-Central-section_1	0.2	-1	0	0.14285714285714285	0.16666666666666666	0.5	0.25	1	5	0	1
32	198.97.190.53	North-Central-section_1	0.3	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	2	5	0	0
2	198.97.190.53	North-Central-section_1	0.4	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	2	5	0	0
15	198.97.190.53	North-Central-section_1	0.5	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	2	5	0	0
31	198.97.190.53	North-Central-section_1	0.6	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	2	5	0	0
5	198.97.190.53	North-Central-section_1	0.7	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	2	5	0	0
9	198.97.190.53	North-Central-section_1	0.8	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	2	5	0	0
27	198.97.190.53	North-Central-section_1	0.9	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	2	5	0	0
30	198.97.190.53	North-Central-section_1	1.0	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	2	5	0	0
18	198.97.190.53	North-Central-section_1.5	0.0	-1	0	0.1	0.1111111111111111	0.5	0.1818181818181818	1	8	0	1
23	198.97.190.53	North-Central-section_1.5	0.1	-1	0	0.14285714285714285	0.16666666666666666	0.5	0.25	1	5	0	1
13	198.97.190.53	North-Central-section_1.5	0.2	-1	0	0.14285714285714285	0.16666666666666666	0.5	0.25	1	5	0	1
19	198.97.190.53	North-Central-section_1.5	0.3	-1	0	0.14285714285714285	0.16666666666666666	0.5	0.25	1	5	0	1
21	198.97.190.53	North-Central-section_1.5	0.4	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
1	198.97.190.53	North-Central-section_1.5	0.5	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
22	198.97.190.53	North-Central-section_1.5	0.6	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
11	198.97.190.53	North-Central-section_1.5	0.7	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
20	198.97.190.53	North-Central-section_1.5	0.8	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
16	198.97.190.53	North-Central-section_1.5	0.9	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
8	198.97.190.53	North-Central-section_1.5	1.0	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
12	198.97.190.53	North-Central-section_2	0.0	-1	0	0.0	0.0	0.0	0.0	0	7	0	2
26	198.97.190.53	North-Central-section_2	0.1	-1	0	0.1111111111111111	0.125	0.5	0.2	1	7	0	1
25	198.97.190.53	North-Central-section_2	0.2	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
24	198.97.190.53	North-Central-section_2	0.3	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
7	198.97.190.53	North-Central-section_2	0.4	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
6	198.97.190.53	North-Central-section_2	0.5	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
28	198.97.190.53	North-Central-section_2	0.6	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
29	198.97.190.53	North-Central-section_2	0.7	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
14	198.97.190.53	North-Central-section_2	0.8	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
4	198.97.190.53	North-Central-section_2	0.9	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
10	198.97.190.53	North-Central-section_2	1.0	-1	0	0.16666666666666666	0.2	0.5	0.28571428571428575	1	4	0	1
